3.487332865658001602e+00,2.638505899295947366e+00,0.000000000000000000e+00
-8.707261907298113890e-02,9.505345436205960841e-01,0.000000000000000000e+00
1.407548948249244480e+00,4.977320791596435701e-01,0.000000000000000000e+00
1.014554765403286707e+00,5.659375126935478617e-01,0.000000000000000000e+00
9.187324771860294614e-01,1.523773770041021880e+00,0.000000000000000000e+00
9.654739881367817578e-01,-1.251387696763974322e+00,0.000000000000000000e+00
1.065089205539074602e+00,1.108573254211712378e+00,0.000000000000000000e+00
1.062965759165024560e+00,1.293173912673905690e+00,0.000000000000000000e+00
4.677730456685231797e-01,2.586290858848661500e+00,0.000000000000000000e+00
1.697256523324477850e+00,-1.846216794327091293e-01,0.000000000000000000e+00
6.230797609236267132e-01,1.189710277777066505e+00,0.000000000000000000e+00
2.074368312895710442e+00,8.196766584772618991e-02,0.000000000000000000e+00
-1.319630546805059534e-01,1.829673299648292728e+00,0.000000000000000000e+00
2.444392840772837694e+00,2.684400764665245909e+00,0.000000000000000000e+00
8.736850854525013421e-01,1.796686341986041047e+00,0.000000000000000000e+00
6.753032869274666616e-02,2.709848955645204782e+00,0.000000000000000000e+00
2.254291059985875645e+00,1.150917519944714140e+00,0.000000000000000000e+00
2.274344451750574425e+00,1.795530383535521857e+00,0.000000000000000000e+00
6.587155270615281388e-01,2.355669337181050871e+00,0.000000000000000000e+00
2.217569285673645751e+00,1.599748119706325022e+00,0.000000000000000000e+00
3.335485778929139222e+00,2.042024688556973278e+00,0.000000000000000000e+00
-4.240030921389452701e+00,-1.264340137694461408e+00,1.000000000000000000e+00
-1.580540934821629495e+00,-1.894977705763171594e+00,1.000000000000000000e+00
-1.931177568180860726e+00,-3.132086371578080453e+00,1.000000000000000000e+00
-1.694237817712159755e+00,-2.506046806984292719e+00,1.000000000000000000e+00
-1.566166964176993304e+00,-1.558743544418847993e-01,1.000000000000000000e+00
-1.203511781697933714e+00,1.919110598504529808e-01,1.000000000000000000e+00
-3.275451291986248847e+00,-2.130529593503226238e+00,1.000000000000000000e+00
-2.365575541543337934e+00,-3.093673774052510872e+00,1.000000000000000000e+00
-8.428714500106981866e-01,-1.772823159905851931e+00,1.000000000000000000e+00
-1.150165339183153890e+00,-5.773101734500771798e-01,1.000000000000000000e+00
-2.800092580852263868e+00,-1.420262500769373881e+00,1.000000000000000000e+00
-1.359624626967799621e+00,-1.804852087024304552e+00,1.000000000000000000e+00
-7.423311030611725592e-01,-4.143834742745600153e-02,1.000000000000000000e+00
2.933646927964561613e-02,-2.412167136915511989e+00,1.000000000000000000e+00
-1.671492312274615033e+00,-2.326301408195047937e+00,1.000000000000000000e+00
-3.698999494902934781e-01,-1.960241523925151164e+00,1.000000000000000000e+00
-1.106020871204321132e+00,-2.986504376070367783e+00,1.000000000000000000e+00
-1.142064962535212169e+00,-1.136558627840276836e+00,1.000000000000000000e+00
-7.011972488477189458e-01,-8.999013702478652066e-01,1.000000000000000000e+00
-9.884035705097580227e-01,-2.111232373634997828e+00,1.000000000000000000e+00
-2.588592666714919943e+00,-1.384166936481538990e-01,1.000000000000000000e+00
-2.944148215810880043e-01,-1.063028999410675191e+00,1.000000000000000000e+00
-1.501789918157070858e+00,-1.160221939309540762e+00,1.000000000000000000e+00
-2.570008675343399052e+00,-9.926848603532226756e-01,1.000000000000000000e+00
-1.937130904010210930e+00,-1.139028956861389830e+00,1.000000000000000000e+00
-2.843447142178087805e+00,-2.116851173114516982e+00,1.000000000000000000e+00
-3.246596069623195469e+00,-4.250654184524615964e-01,1.000000000000000000e+00
-1.142271738190004271e+00,-1.958287642258345285e+00,1.000000000000000000e+00
-3.409197658206224446e-01,-9.541792330104962305e-01,1.000000000000000000e+00
-1.935986669233995983e+00,-1.077336463107666953e+00,1.000000000000000000e+00
-5.752215409894545495e-02,-2.056128213852074449e+00,1.000000000000000000e+00
-9.360487880229292346e-01,-6.196157000264754799e-01,1.000000000000000000e+00
-5.783952560605972737e-01,-2.412776346892230972e+00,1.000000000000000000e+00
1.088272003647030584e-01,-3.130251418484331083e-01,1.000000000000000000e+00
-1.231251245877481804e+00,-2.014336926299798325e+00,1.000000000000000000e+00
-2.438955178732151730e+00,-1.215484394150561087e-01,1.000000000000000000e+00
-5.533447871514204364e-01,2.270953801608157629e-01,1.000000000000000000e+00
-2.357346155903294882e-01,-1.758404538057726008e+00,1.000000000000000000e+00
-2.847812573014853577e+00,-3.580367030484861157e-01,1.000000000000000000e+00
-1.978854961639100907e+00,-2.317164228981756668e+00,1.000000000000000000e+00
-7.052929132624385922e-01,2.654810775076761331e-01,1.000000000000000000e+00
-3.521120058539157771e-01,-9.861503896285639392e-02,1.000000000000000000e+00
-9.403764573663757620e-01,-2.127199239250516793e+00,1.000000000000000000e+00
-2.287358602271961416e+00,-8.973132179907497008e-01,1.000000000000000000e+00
-1.669594793153559298e+00,-1.800800865103452608e+00,1.000000000000000000e+00
-7.119411704337075264e-02,-1.134456723168638659e+00,1.000000000000000000e+00
-3.666624766678192593e-01,-3.576625975651230416e+00,1.000000000000000000e+00
1.566240095721617820e+00,-1.494064415183223860e+00,1.000000000000000000e+00
-1.427021255274179001e+00,-3.760260864779521928e+00,1.000000000000000000e+00
-4.395555737611851477e-01,-1.219302525766988499e+00,1.000000000000000000e+00
-1.308870122961992566e+00,-2.225921852150553271e+00,1.000000000000000000e+00
-1.481211446520478425e-01,-1.737912308166904118e+00,1.000000000000000000e+00
-1.827946435349987686e+00,-1.363628825308498715e+00,1.000000000000000000e+00
-1.272030490538144987e+00,-3.246600146030862888e+00,1.000000000000000000e+00
-8.134842049581528789e-01,1.254284497988256142e-01,1.000000000000000000e+00
-8.203875447185006164e-01,-9.055100161905242917e-01,1.000000000000000000e+00
3.076373789072965881e-01,-1.342003713955364885e+00,1.000000000000000000e+00
-2.820798108515666147e+00,-1.957984803894050385e+00,1.000000000000000000e+00
-1.869148055130573471e+00,-2.630486449943535199e+00,1.000000000000000000e+00
6.390723291371718240e-01,-2.633532329090956914e+00,1.000000000000000000e+00
-1.458732494124299617e+00,-1.187764072503775914e+00,1.000000000000000000e+00
-6.464064567267618910e-01,-1.392591315864060153e+00,1.000000000000000000e+00
-3.921352764232447274e+00,-1.771675554302174049e+00,1.000000000000000000e+00
2.974416204308181211e-01,-2.750834691962194434e+00,1.000000000000000000e+00
-1.612245911602050663e+00,-2.083767513046902664e+00,1.000000000000000000e+00
-1.252767683864350223e+00,-2.595987249529038809e+00,1.000000000000000000e+00
-1.749026224650839012e+00,-1.819793140055095959e+00,1.000000000000000000e+00
1.305001225454647251e-01,-1.325421666590211434e+00,1.000000000000000000e+00
-1.534732024912755843e+00,-1.935621635494829462e+00,1.000000000000000000e+00
-1.792823466597391224e+00,-2.184429467594492191e+00,1.000000000000000000e+00
-1.852811626093103348e+00,-1.119658712803804246e+00,1.000000000000000000e+00
-1.746570088515179142e+00,-2.074026874680969801e+00,1.000000000000000000e+00
-1.126165304322245708e+00,-2.714415445149688466e+00,1.000000000000000000e+00
-3.559094485836292510e+00,-1.717082971630670807e+00,1.000000000000000000e+00
-1.019051122890954897e-01,-2.123986364909190350e+00,1.000000000000000000e+00
-7.552384702056923471e-01,-2.370020150250233826e+00,1.000000000000000000e+00
-1.435278829441344328e-01,-3.098653004599558614e+00,1.000000000000000000e+00
-1.035642375346183419e+00,-2.061169505757100673e+00,1.000000000000000000e+00
-2.448565183621891350e+00,6.487903280967559638e-01,1.000000000000000000e+00
-1.242576583097371401e+00,-1.802595582943922858e+00,1.000000000000000000e+00
-2.298964318205833024e+00,-1.962673775438331436e+00,1.000000000000000000e+00
-1.117872268213652376e+00,-2.372186821324013817e+00,1.000000000000000000e+00
-1.190875626337390525e+00,-3.874749791563272261e-01,1.000000000000000000e+00
-6.565752468593423208e-01,-3.907207307470013102e+00,1.000000000000000000e+00
-9.811460216495926367e-02,-3.509799636705057235e+00,1.000000000000000000e+00
-1.328081163665871589e+00,-2.884522378118112407e+00,1.000000000000000000e+00
-2.434251825819678139e+00,-1.909865506669009783e+00,1.000000000000000000e+00
-2.143444185728272444e+00,-1.559987468427232349e+00,1.000000000000000000e+00
7.277973383990588019e-01,-2.907118895742966558e+00,1.000000000000000000e+00
-6.359700477580210176e-02,-1.996200230602793280e+00,1.000000000000000000e+00
-2.934832292402217657e+00,-1.920494359879918900e+00,1.000000000000000000e+00
-1.633954644006908374e+00,-1.295941862571964975e+00,1.000000000000000000e+00
-2.259644978433164475e+00,-1.727101312247507181e+00,1.000000000000000000e+00
9.380193113266166449e-02,-4.584635980351392526e-01,1.000000000000000000e+00
-9.713441070148784995e-01,-1.662624425363031788e+00,1.000000000000000000e+00
-2.926714937308207976e-01,-1.430348648005330903e+00,1.000000000000000000e+00
-2.262767014642308006e+00,-2.891853296262074657e-01,1.000000000000000000e+00
-2.317348987362888302e+00,-1.816150155317913129e+00,1.000000000000000000e+00
-3.340531007010304698e+00,-3.351050832719653982e+00,1.000000000000000000e+00
-6.583143504841765248e-01,-2.245450365646121771e+00,1.000000000000000000e+00
